id,reading_time,year,month,day,hour,minute,temperature,humidity,pm25,pm10,mq2_adc,mq7_adc,mq8_adc,quality_flag,created_at
31856,4/4/2026 5:44,2026,4,4,5,44,24.7,73.1,221,238,522,677,508,0,4/12/2026 15:13
31857,4/4/2026 5:45,2026,4,4,5,45,24.8,72.8,209,225,591,689,491,0,4/12/2026 15:13
31858,4/4/2026 5:46,2026,4,4,5,46,24.8,72,198,213,579,689,504,0,4/12/2026 15:13
31859,4/4/2026 5:47,2026,4,4,5,47,24.8,71.9,192,206,588,685,487,0,4/12/2026 15:13
31860,4/4/2026 5:48,2026,4,4,5,48,24.8,71.5,192,209,553,687,496,0,4/12/2026 15:13
31861,4/4/2026 5:49,2026,4,4,5,49,24.8,71.8,206,221,525,679,490,0,4/12/2026 15:13
31862,4/4/2026 5:50,2026,4,4,5,50,24.9,72.3,196,211,595,680,506,0,4/12/2026 15:13
31863,4/4/2026 5:51,2026,4,4,5,51,25,72.5,197,212,587,736,491,0,4/12/2026 15:13
31864,4/4/2026 5:52,2026,4,4,5,52,25.1,72,200,216,595,676,495,0,4/12/2026 15:13
31865,4/4/2026 5:53,2026,4,4,5,53,25.1,71.6,191,206,602,684,454,0,4/12/2026 15:13
31866,4/4/2026 5:54,2026,4,4,5,54,25.1,71.4,196,210,588,697,496,0,4/12/2026 15:13
31867,4/4/2026 5:55,2026,4,4,5,55,25.1,70.9,178,192,618,683,492,0,4/12/2026 15:13
31868,4/4/2026 5:56,2026,4,4,5,56,25.2,70.6,189,202,589,633,435,0,4/12/2026 15:13
31869,4/4/2026 5:57,2026,4,4,5,57,25.2,70.4,182,196,579,692,427,0,4/12/2026 15:13
31870,4/4/2026 5:58,2026,4,4,5,58,25.2,69.9,184,196,524,691,495,0,4/12/2026 15:13
31871,4/4/2026 5:59,2026,4,4,5,59,25.2,69.4,186,200,531,671,492,0,4/12/2026 15:13
31872,4/4/2026 6:00,2026,4,4,6,0,25.1,69.2,195,209,584,669,490,0,4/12/2026 15:13
31873,4/4/2026 6:01,2026,4,4,6,1,25.2,69.3,204,219,517,675,490,0,4/12/2026 15:13
31874,4/4/2026 6:02,2026,4,4,6,2,25.1,69.7,214,230,588,665,444,0,4/12/2026 15:13
31875,4/4/2026 6:03,2026,4,4,6,3,25.1,69.7,203,216,493,620,491,0,4/12/2026 15:13
31876,4/4/2026 6:04,2026,4,4,6,4,25.1,69.6,204,218,600,613,504,0,4/12/2026 15:13
31877,4/4/2026 6:05,2026,4,4,6,5,25.1,69.8,185,198,591,688,525,0,4/12/2026 15:13
31878,4/4/2026 6:06,2026,4,4,6,6,25.1,69.9,184,196,644,691,434,0,4/12/2026 15:13
31879,4/4/2026 6:07,2026,4,4,6,7,25.2,69.7,178,190,586,684,507,0,4/12/2026 15:13
31880,4/4/2026 6:08,2026,4,4,6,8,25.3,69.8,189,200,589,713,491,0,4/12/2026 15:13
31881,4/4/2026 6:09,2026,4,4,6,9,25.4,69.8,198,212,566,685,495,0,4/12/2026 15:13
31882,4/4/2026 6:10,2026,4,4,6,10,25.4,69.6,198,212,570,654,487,0,4/12/2026 15:13
31883,4/4/2026 6:11,2026,4,4,6,11,25.4,69.9,201,213,586,687,444,0,4/12/2026 15:13
31884,4/4/2026 6:12,2026,4,4,6,12,25.5,69.8,204,216,585,685,447,0,4/12/2026 15:13
31885,4/4/2026 6:13,2026,4,4,6,13,25.5,69.6,202,215,591,605,457,0,4/12/2026 15:13
31886,4/4/2026 6:14,2026,4,4,6,14,25.6,69.6,186,199,525,693,460,0,4/12/2026 15:13
31887,4/4/2026 6:15,2026,4,4,6,15,25.7,69.8,181,192,594,638,497,0,4/12/2026 15:13
31888,4/4/2026 6:16,2026,4,4,6,16,25.6,68.7,187,198,735,686,468,0,4/12/2026 15:13
31889,4/4/2026 6:17,2026,4,4,6,17,25.7,68.1,184,195,628,682,494,0,4/12/2026 15:13
31890,4/4/2026 6:18,2026,4,4,6,18,25.6,67.7,187,199,585,678,494,0,4/12/2026 15:13
31891,4/4/2026 6:19,2026,4,4,6,19,25.6,67.5,189,201,572,768,437,0,4/12/2026 15:13
31892,4/4/2026 6:20,2026,4,4,6,20,25.6,67.3,224,238,591,693,497,0,4/12/2026 15:13
31893,4/4/2026 6:22,2026,4,4,6,22,25.6,67.2,212,224,599,662,501,0,4/12/2026 15:13
31894,4/4/2026 6:23,2026,4,4,6,23,25.7,67.6,217,232,590,670,479,0,4/12/2026 15:13
31895,4/4/2026 6:24,2026,4,4,6,24,25.7,67.8,220,234,647,699,492,0,4/12/2026 15:13
31896,4/4/2026 6:25,2026,4,4,6,25,25.8,67.8,220,234,580,668,494,0,4/12/2026 15:13
31897,4/4/2026 6:26,2026,4,4,6,26,25.8,67.3,231,248,494,686,493,0,4/12/2026 15:13
31898,4/4/2026 6:27,2026,4,4,6,27,25.8,67.2,227,244,591,665,480,0,4/12/2026 15:13
31899,4/4/2026 6:28,2026,4,4,6,28,25.7,67.8,246,265,578,632,501,0,4/12/2026 15:13
31900,4/4/2026 6:29,2026,4,4,6,29,25.8,68,237,255,590,688,493,0,4/12/2026 15:13
31901,4/4/2026 6:30,2026,4,4,6,30,25.8,67.8,198,213,632,698,466,0,4/12/2026 15:13
31902,4/4/2026 6:31,2026,4,4,6,31,25.9,67.5,193,207,588,622,497,0,4/12/2026 15:13
31903,4/4/2026 6:32,2026,4,4,6,32,25.9,67.4,180,191,571,669,491,0,4/12/2026 15:13
31904,4/4/2026 6:33,2026,4,4,6,33,25.9,66.6,183,196,536,689,528,0,4/12/2026 15:13
31905,4/4/2026 6:34,2026,4,4,6,34,25.9,66.9,179,191,583,688,442,0,4/12/2026 15:13
31906,4/4/2026 6:35,2026,4,4,6,35,25.8,65.9,185,196,586,404,493,0,4/12/2026 15:13
31907,4/4/2026 6:36,2026,4,4,6,36,25.8,66.5,177,189,526,682,495,0,4/12/2026 15:13
31908,4/4/2026 6:37,2026,4,4,6,37,25.8,67.1,188,201,582,684,500,0,4/12/2026 15:13
31909,4/4/2026 6:38,2026,4,4,6,38,25.9,66.3,181,192,585,687,492,0,4/12/2026 15:13
31910,4/4/2026 6:39,2026,4,4,6,39,25.9,66.7,194,206,589,615,436,0,4/12/2026 15:13
31911,4/4/2026 6:40,2026,4,4,6,40,25.9,67.3,232,245,590,704,493,0,4/12/2026 15:13
31912,4/4/2026 6:41,2026,4,4,6,41,26,67.2,208,221,593,715,455,0,4/12/2026 15:13
31913,4/4/2026 6:42,2026,4,4,6,42,25.9,66.4,217,232,592,705,498,0,4/12/2026 15:13
31914,4/4/2026 6:45,2026,4,4,6,45,26.1,67.3,200,215,588,700,498,0,4/12/2026 15:13
31915,4/4/2026 6:50,2026,4,4,6,50,26,66.2,206,218,593,695,455,0,4/12/2026 15:13
31916,4/4/2026 6:52,2026,4,4,6,52,26.2,66.2,194,207,610,690,495,0,4/12/2026 15:13
31917,4/4/2026 6:55,2026,4,4,6,55,25,50,199,211,606,709,445,0,4/12/2026 15:13
31918,4/4/2026 6:58,2026,4,4,6,58,26.2,66.2,0,0,591,682,450,0,4/12/2026 15:13
31919,4/4/2026 7:02,2026,4,4,7,2,26.2,66.7,208,220,599,700,485,0,4/12/2026 15:13
31920,4/4/2026 7:05,2026,4,4,7,5,26.3,66.9,253,272,593,684,498,0,4/12/2026 15:13
31921,4/4/2026 7:08,2026,4,4,7,8,26.3,67,0,0,470,721,422,0,4/12/2026 15:13
31922,4/4/2026 7:09,2026,4,4,7,9,26.3,66.8,206,221,599,709,497,0,4/12/2026 15:13
31923,4/4/2026 7:10,2026,4,4,7,10,26.3,67,201,214,477,726,463,0,4/12/2026 15:13
31924,4/4/2026 7:11,2026,4,4,7,11,26.3,67.4,201,213,596,707,478,0,4/12/2026 15:13
31925,4/4/2026 7:12,2026,4,4,7,12,26.4,67.9,227,241,537,722,493,0,4/12/2026 15:13
31926,4/4/2026 7:13,2026,4,4,7,13,26.5,68.1,214,227,591,712,497,0,4/12/2026 15:13
31927,4/4/2026 7:14,2026,4,4,7,14,26.5,68,211,228,606,751,502,0,4/12/2026 15:13
31928,4/4/2026 7:15,2026,4,4,7,15,26.5,66.9,206,220,743,658,495,0,4/12/2026 15:13
31929,4/4/2026 7:16,2026,4,4,7,16,26.5,67.4,228,243,538,702,455,0,4/12/2026 15:13
31930,4/4/2026 7:17,2026,4,4,7,17,26.5,67.5,239,257,596,707,438,0,4/12/2026 15:13
31931,4/4/2026 7:18,2026,4,4,7,18,26.5,67.9,275,297,544,730,487,0,4/12/2026 15:13
31932,4/4/2026 7:19,2026,4,4,7,19,26.5,68.1,282,308,528,726,467,0,4/12/2026 15:13
31933,4/4/2026 7:20,2026,4,4,7,20,26.5,68.1,265,288,598,728,445,0,4/12/2026 15:13
31934,4/4/2026 7:21,2026,4,4,7,21,26.5,67.2,225,243,594,706,495,0,4/12/2026 15:13
31935,4/4/2026 7:22,2026,4,4,7,22,26.6,67.2,218,234,594,643,493,0,4/12/2026 15:13
31936,4/4/2026 7:23,2026,4,4,7,23,26.5,67.8,246,263,601,747,444,0,4/12/2026 15:13
31937,4/4/2026 7:24,2026,4,4,7,24,26.5,67.1,208,224,601,681,445,0,4/12/2026 15:13
31938,4/4/2026 7:25,2026,4,4,7,25,26.5,65.5,257,275,526,640,487,0,4/12/2026 15:13
31939,4/4/2026 7:26,2026,4,4,7,26,26.5,65,216,230,468,696,423,0,4/12/2026 15:13
31940,4/4/2026 7:27,2026,4,4,7,27,26.5,65.5,212,226,591,694,495,0,4/12/2026 15:13
31941,4/4/2026 7:28,2026,4,4,7,28,26.6,65.4,214,226,588,697,494,0,4/12/2026 15:13
31942,4/4/2026 7:29,2026,4,4,7,29,26.6,65.8,347,383,597,713,499,0,4/12/2026 15:13
31943,4/4/2026 7:30,2026,4,4,7,30,26.6,64.9,361,398,524,692,499,0,4/12/2026 15:13
31944,4/4/2026 7:31,2026,4,4,7,31,26.6,64.7,450,502,593,698,443,0,4/12/2026 15:13
31945,4/4/2026 7:32,2026,4,4,7,32,26.6,65.3,377,418,523,705,512,0,4/12/2026 15:13
31946,4/4/2026 7:33,2026,4,4,7,33,26.6,65.7,298,325,583,706,446,0,4/12/2026 15:13
31947,4/4/2026 7:34,2026,4,4,7,34,26.6,64.9,237,255,599,626,506,0,4/12/2026 15:13
31948,4/4/2026 7:35,2026,4,4,7,35,26.6,65.6,234,253,536,735,501,0,4/12/2026 15:13
31949,4/4/2026 7:36,2026,4,4,7,36,26.6,65.2,227,242,598,713,497,0,4/12/2026 15:13
31950,4/4/2026 7:37,2026,4,4,7,37,26.6,64.6,203,216,588,683,485,0,4/12/2026 15:13
31951,4/4/2026 7:38,2026,4,4,7,38,26.6,65.3,224,240,593,696,496,0,4/12/2026 15:13
31952,4/4/2026 7:39,2026,4,4,7,39,26.7,65.2,216,231,596,640,487,0,4/12/2026 15:13
31953,4/4/2026 7:40,2026,4,4,7,40,26.6,64.4,219,233,540,740,496,0,4/12/2026 15:13
31954,4/4/2026 7:41,2026,4,4,7,41,26.7,65.4,258,279,599,678,496,0,4/12/2026 15:13
31955,4/4/2026 7:42,2026,4,4,7,42,26.7,64.5,224,242,525,704,484,0,4/12/2026 15:13
31956,4/4/2026 7:43,2026,4,4,7,43,26.7,64.4,227,245,532,685,494,0,4/12/2026 15:13
31957,4/4/2026 7:44,2026,4,4,7,44,26.8,65.1,218,232,551,776,496,0,4/12/2026 15:13
31958,4/4/2026 7:45,2026,4,4,7,45,26.7,64.8,213,227,595,688,500,0,4/12/2026 15:13
31959,4/4/2026 7:46,2026,4,4,7,46,26.7,66.2,221,235,609,745,488,0,4/12/2026 15:13
31960,4/4/2026 7:47,2026,4,4,7,47,26.7,66.6,238,256,618,683,561,0,4/12/2026 15:13
31961,4/4/2026 7:48,2026,4,4,7,48,26.7,65.1,240,255,595,702,399,0,4/12/2026 15:13
31962,4/4/2026 7:49,2026,4,4,7,49,26.7,64.9,221,237,499,719,495,0,4/12/2026 15:13
31963,4/4/2026 7:50,2026,4,4,7,50,26.7,64.6,205,225,597,675,497,0,4/12/2026 15:13
31964,4/4/2026 7:51,2026,4,4,7,51,26.7,65.9,221,233,549,615,445,0,4/12/2026 15:13
31965,4/4/2026 7:52,2026,4,4,7,52,26.7,66.8,232,249,613,818,422,0,4/12/2026 15:13
31966,4/4/2026 7:53,2026,4,4,7,53,26.7,67,217,231,617,788,491,0,4/12/2026 15:13
31967,4/4/2026 7:54,2026,4,4,7,54,26.7,66.7,235,249,637,639,497,0,4/12/2026 15:13
31968,4/4/2026 7:55,2026,4,4,7,55,26.8,66.9,234,250,546,764,494,0,4/12/2026 15:13
31969,4/4/2026 7:56,2026,4,4,7,56,26.6,67.1,234,249,602,756,446,0,4/12/2026 15:13
31970,4/4/2026 7:57,2026,4,4,7,57,26.8,66.5,196,209,597,731,512,0,4/12/2026 15:13
31971,4/4/2026 7:58,2026,4,4,7,58,26.8,65.9,190,202,606,725,449,0,4/12/2026 15:13
31972,4/4/2026 7:59,2026,4,4,7,59,26.8,64.9,189,202,594,668,496,0,4/12/2026 15:13
31973,4/4/2026 8:00,2026,4,4,8,0,26.8,65.2,186,198,516,706,480,0,4/12/2026 15:13
31974,4/4/2026 8:01,2026,4,4,8,1,26.8,65.3,182,196,597,713,489,0,4/12/2026 15:13
31975,4/4/2026 8:02,2026,4,4,8,2,26.8,65,184,197,592,693,500,0,4/12/2026 15:13
31976,4/4/2026 8:03,2026,4,4,8,3,26.8,65,199,211,596,655,446,0,4/12/2026 15:13
31977,4/4/2026 8:04,2026,4,4,8,4,26.9,65.6,200,214,599,724,445,0,4/12/2026 15:13
31978,4/4/2026 8:05,2026,4,4,8,5,26.9,65.3,0,0,535,730,494,0,4/12/2026 15:13
31979,4/4/2026 8:06,2026,4,4,8,6,26.8,66.4,188,199,593,771,447,0,4/12/2026 15:13
31980,4/4/2026 8:07,2026,4,4,8,7,26.8,64.8,186,198,547,751,448,0,4/12/2026 15:13
31981,4/4/2026 8:08,2026,4,4,8,8,26.9,64.7,185,197,597,709,491,0,4/12/2026 15:13
31982,4/4/2026 8:09,2026,4,4,8,9,26.8,65.1,188,201,598,716,484,0,4/12/2026 15:13
31983,4/4/2026 8:10,2026,4,4,8,10,26.9,65.9,188,200,589,731,445,0,4/12/2026 15:13
31984,4/4/2026 8:11,2026,4,4,8,11,26.8,62.9,184,194,555,689,496,0,4/12/2026 15:13
31985,4/4/2026 8:12,2026,4,4,8,12,26.8,62.8,192,203,590,685,440,0,4/12/2026 15:13
31986,4/4/2026 8:13,2026,4,4,8,13,26.8,63.7,191,202,598,690,496,0,4/12/2026 15:13
31987,4/4/2026 8:14,2026,4,4,8,14,26.9,64,177,188,590,648,540,0,4/12/2026 15:13
31988,4/4/2026 8:15,2026,4,4,8,15,26.9,64.9,189,200,597,692,518,0,4/12/2026 15:13
31989,4/4/2026 8:16,2026,4,4,8,16,26.9,64.3,192,204,508,753,491,0,4/12/2026 15:13
31990,4/4/2026 8:17,2026,4,4,8,17,27,64.9,189,204,598,714,502,0,4/12/2026 15:13
31991,4/4/2026 8:18,2026,4,4,8,18,27,65,182,195,584,721,540,0,4/12/2026 15:13
31992,4/4/2026 8:19,2026,4,4,8,19,26.9,65.9,191,203,602,747,494,0,4/12/2026 15:13
31993,4/4/2026 8:20,2026,4,4,8,20,26.9,66.2,202,216,625,752,498,0,4/12/2026 15:13
31994,4/4/2026 8:21,2026,4,4,8,21,26.9,66,192,205,590,805,495,0,4/12/2026 15:13
31995,4/4/2026 8:22,2026,4,4,8,22,26.9,65.9,195,207,595,703,496,0,4/12/2026 15:13
31996,4/4/2026 8:23,2026,4,4,8,23,27,66.6,206,219,533,750,349,0,4/12/2026 15:13
31997,4/4/2026 8:24,2026,4,4,8,24,27,65.9,197,209,616,671,493,0,4/12/2026 15:13
31998,4/4/2026 8:25,2026,4,4,8,25,27,66.4,193,208,604,744,483,0,4/12/2026 15:13
31999,4/4/2026 8:26,2026,4,4,8,26,27,65.8,201,215,617,750,464,0,4/12/2026 15:13
32000,4/4/2026 8:27,2026,4,4,8,27,27,66,202,217,603,737,445,0,4/12/2026 15:13
32001,4/4/2026 8:28,2026,4,4,8,28,27,65.9,203,217,599,749,499,0,4/12/2026 15:13
32002,4/4/2026 8:29,2026,4,4,8,29,27,65.6,205,219,600,742,431,0,4/12/2026 15:13
32003,4/4/2026 8:30,2026,4,4,8,30,27,66.4,205,218,614,757,453,0,4/12/2026 15:13
32004,4/4/2026 8:31,2026,4,4,8,31,27,66.8,203,217,607,687,495,0,4/12/2026 15:13
32005,4/4/2026 8:32,2026,4,4,8,32,27,66.4,190,203,604,772,462,0,4/12/2026 15:13
32006,4/4/2026 8:33,2026,4,4,8,33,27.1,66.8,196,208,603,708,495,0,4/12/2026 15:13
32007,4/4/2026 8:34,2026,4,4,8,34,27,66.9,194,207,601,783,492,0,4/12/2026 15:13
32008,4/4/2026 8:35,2026,4,4,8,35,27.1,67.1,193,205,610,787,496,0,4/12/2026 15:13
32009,4/4/2026 8:36,2026,4,4,8,36,27,67.2,188,202,604,777,450,0,4/12/2026 15:13
32010,4/4/2026 8:37,2026,4,4,8,37,27,66.6,191,204,596,761,487,0,4/12/2026 15:13
32011,4/4/2026 8:38,2026,4,4,8,38,27,66.9,183,195,616,761,488,0,4/12/2026 15:13
32012,4/4/2026 8:39,2026,4,4,8,39,27,67.2,186,200,614,773,459,0,4/12/2026 15:13
32013,4/4/2026 8:40,2026,4,4,8,40,26.9,67.9,197,210,616,813,446,0,4/12/2026 15:13
32014,4/4/2026 8:41,2026,4,4,8,41,27,68.1,202,219,538,839,497,0,4/12/2026 15:13
32015,4/4/2026 8:42,2026,4,4,8,42,26.8,68.5,189,201,625,856,498,0,4/12/2026 15:13
32016,4/4/2026 8:43,2026,4,4,8,43,26.9,68.5,188,201,625,833,560,0,4/12/2026 15:13
32017,4/4/2026 8:44,2026,4,4,8,44,26.8,68.9,187,201,626,852,448,0,4/12/2026 15:13
32018,4/4/2026 8:45,2026,4,4,8,45,26.8,69.3,180,192,623,852,498,0,4/12/2026 15:13
32019,4/4/2026 8:46,2026,4,4,8,46,26.7,69.3,181,192,629,843,512,0,4/12/2026 15:13
32020,4/4/2026 8:47,2026,4,4,8,47,26.7,69.1,184,196,639,831,494,0,4/12/2026 15:13
32021,4/4/2026 8:48,2026,4,4,8,48,26.8,69.5,187,199,595,854,469,0,4/12/2026 15:13
32022,4/4/2026 8:49,2026,4,4,8,49,26.8,69.6,187,200,600,868,482,0,4/12/2026 15:13
32023,4/4/2026 8:50,2026,4,4,8,50,26.7,69.7,186,197,626,857,361,0,4/12/2026 15:13
32024,4/4/2026 8:51,2026,4,4,8,51,26.7,69.9,187,199,623,850,484,0,4/12/2026 15:13
32025,4/4/2026 8:52,2026,4,4,8,52,26.8,69.9,206,220,702,857,506,0,4/12/2026 15:13
32026,4/4/2026 8:53,2026,4,4,8,53,26.8,69.5,192,205,601,787,499,0,4/12/2026 15:13
32027,4/4/2026 8:54,2026,4,4,8,54,26.8,69.3,202,217,625,849,496,0,4/12/2026 15:13
32028,4/4/2026 8:55,2026,4,4,8,55,26.8,69.1,209,225,603,844,496,0,4/12/2026 15:13
32029,4/4/2026 8:56,2026,4,4,8,56,26.8,69.3,201,213,555,913,545,0,4/12/2026 15:13
32030,4/4/2026 8:57,2026,4,4,8,57,26.8,69.8,206,218,425,892,490,0,4/12/2026 15:13
32031,4/4/2026 8:58,2026,4,4,8,58,26.7,70.1,203,217,611,865,476,0,4/12/2026 15:13
32032,4/4/2026 8:59,2026,4,4,8,59,26.8,70.2,205,218,609,865,497,0,4/12/2026 15:13
32033,4/4/2026 9:00,2026,4,4,9,0,26.7,70.4,214,228,568,869,465,0,4/12/2026 15:13
32034,4/4/2026 9:01,2026,4,4,9,1,26.7,70.6,220,233,629,871,500,0,4/12/2026 15:13
32035,4/4/2026 9:02,2026,4,4,9,2,26.8,70.5,209,221,627,872,473,0,4/12/2026 15:13
32036,4/4/2026 9:03,2026,4,4,9,3,26.7,70.8,209,222,612,863,498,0,4/12/2026 15:13
32037,4/4/2026 9:04,2026,4,4,9,4,26.7,71,200,212,644,870,541,0,4/12/2026 15:13
32038,4/4/2026 9:05,2026,4,4,9,5,26.7,71,194,205,628,795,521,0,4/12/2026 15:13
32039,4/4/2026 9:06,2026,4,4,9,6,26.7,71,183,195,439,872,498,0,4/12/2026 15:13
32040,4/4/2026 9:07,2026,4,4,9,7,26.7,71,200,211,630,843,366,0,4/12/2026 15:13
32041,4/4/2026 9:08,2026,4,4,9,8,26.7,71.2,206,218,571,883,519,0,4/12/2026 15:13
32042,4/4/2026 9:09,2026,4,4,9,9,26.7,71.3,188,201,624,896,452,0,4/12/2026 15:13
32043,4/4/2026 9:10,2026,4,4,9,10,26.7,71.3,179,191,606,868,502,0,4/12/2026 15:13
32044,4/4/2026 9:11,2026,4,4,9,11,26.7,71.3,187,201,620,848,457,0,4/12/2026 15:13
32045,4/4/2026 9:12,2026,4,4,9,12,26.7,71.3,182,193,637,880,464,0,4/12/2026 15:13
32046,4/4/2026 9:13,2026,4,4,9,13,26.7,71.4,173,184,639,878,455,0,4/12/2026 15:13
32047,4/4/2026 9:14,2026,4,4,9,14,26.7,71.3,178,189,628,881,496,0,4/12/2026 15:13
32048,4/4/2026 9:15,2026,4,4,9,15,26.7,71.4,181,193,581,897,489,0,4/12/2026 15:13
32049,4/4/2026 9:16,2026,4,4,9,16,26.8,71.3,176,186,566,880,501,0,4/12/2026 15:13
32050,4/4/2026 9:17,2026,4,4,9,17,26.8,71.3,185,196,513,831,494,0,4/12/2026 15:13
32051,4/4/2026 9:18,2026,4,4,9,18,26.8,71.4,182,193,565,879,496,0,4/12/2026 15:13
32052,4/4/2026 9:19,2026,4,4,9,19,26.8,70.8,172,182,624,883,441,0,4/12/2026 15:13
32053,4/4/2026 9:20,2026,4,4,9,20,26.9,70.8,174,185,549,866,494,0,4/12/2026 15:13
32054,4/4/2026 9:21,2026,4,4,9,21,26.9,71.1,179,189,620,746,497,0,4/12/2026 15:13
32055,4/4/2026 9:22,2026,4,4,9,22,26.8,71.1,186,197,504,877,496,0,4/12/2026 15:13
32056,4/4/2026 9:23,2026,4,4,9,23,26.8,71.2,173,184,627,844,497,0,4/12/2026 15:13
32057,4/4/2026 9:24,2026,4,4,9,24,26.9,71.2,178,188,625,863,493,0,4/12/2026 15:13
32058,4/4/2026 9:25,2026,4,4,9,25,26.9,71.2,178,189,629,864,495,0,4/12/2026 15:13
32059,4/4/2026 9:26,2026,4,4,9,26,26.9,71.3,180,191,627,879,457,0,4/12/2026 15:13
32060,4/4/2026 9:27,2026,4,4,9,27,26.8,71.5,181,193,616,881,497,0,4/12/2026 15:13
32061,4/4/2026 9:28,2026,4,4,9,28,26.8,71.5,184,194,564,884,496,0,4/12/2026 15:13
32062,4/4/2026 9:29,2026,4,4,9,29,26.8,71.7,183,194,629,876,510,0,4/12/2026 15:13
32063,4/4/2026 9:30,2026,4,4,9,30,27,71.1,180,191,626,855,537,0,4/12/2026 15:13
32064,4/4/2026 9:32,2026,4,4,9,32,26.9,71.4,174,184,619,878,492,0,4/12/2026 15:13
32065,4/4/2026 9:33,2026,4,4,9,33,26.9,71.5,174,185,580,894,495,0,4/12/2026 15:13
32066,4/4/2026 9:34,2026,4,4,9,34,26.9,71.6,178,188,634,840,497,0,4/12/2026 15:13
32067,4/4/2026 9:35,2026,4,4,9,35,26.9,71.6,183,194,627,876,427,0,4/12/2026 15:13
32068,4/4/2026 9:36,2026,4,4,9,36,26.9,71.7,177,188,678,844,492,0,4/12/2026 15:13
32069,4/4/2026 9:37,2026,4,4,9,37,26.9,71.7,173,183,633,883,448,0,4/12/2026 15:13
32070,4/4/2026 9:38,2026,4,4,9,38,26.8,71.8,186,197,598,878,493,0,4/12/2026 15:13
32071,4/4/2026 9:39,2026,4,4,9,39,26.9,71.8,175,57,571,876,492,0,4/12/2026 15:13
32072,4/4/2026 9:40,2026,4,4,9,40,26.9,72,176,186,627,867,472,0,4/12/2026 15:13
32073,4/4/2026 9:41,2026,4,4,9,41,26.9,72,181,191,592,876,501,0,4/12/2026 15:13
32074,4/4/2026 9:42,2026,4,4,9,42,26.9,72,173,183,544,880,499,0,4/12/2026 15:13
32075,4/4/2026 9:43,2026,4,4,9,43,26.9,71.9,180,190,565,904,489,0,4/12/2026 15:13
32076,4/4/2026 9:44,2026,4,4,9,44,27,71.7,182,194,565,882,482,0,4/12/2026 15:13
32077,4/4/2026 9:45,2026,4,4,9,45,27,71.8,179,188,693,812,491,0,4/12/2026 15:13
32078,4/4/2026 9:46,2026,4,4,9,46,27,71.9,191,202,612,874,501,0,4/12/2026 15:13
32079,4/4/2026 9:47,2026,4,4,9,47,27,71.9,183,194,627,876,500,0,4/12/2026 15:13
32080,4/4/2026 9:48,2026,4,4,9,48,27,71.1,178,188,629,868,493,0,4/12/2026 15:13
32081,4/4/2026 9:49,2026,4,4,9,49,27.1,71.3,183,194,627,766,498,0,4/12/2026 15:13
32082,4/4/2026 9:50,2026,4,4,9,50,27,71.6,170,180,633,888,499,0,4/12/2026 15:13
32083,4/4/2026 9:51,2026,4,4,9,51,27,71.7,187,198,581,916,413,0,4/12/2026 15:13
32084,4/4/2026 9:52,2026,4,4,9,52,27,71.7,185,195,650,977,465,0,4/12/2026 15:13
32085,4/4/2026 9:53,2026,4,4,9,53,27.1,71.6,185,195,635,901,498,0,4/12/2026 15:13
32086,4/4/2026 9:54,2026,4,4,9,54,27,71.7,174,183,672,907,496,0,4/12/2026 15:13
32087,4/4/2026 9:55,2026,4,4,9,55,27,71.8,181,191,632,899,448,0,4/12/2026 15:13
32088,4/4/2026 9:56,2026,4,4,9,56,27,72,184,195,635,828,447,0,4/12/2026 15:13
32089,4/4/2026 9:57,2026,4,4,9,57,27,72,182,192,621,923,475,0,4/12/2026 15:13
32090,4/4/2026 9:58,2026,4,4,9,58,27,72.1,188,199,571,922,422,0,4/12/2026 15:13
32091,4/4/2026 9:59,2026,4,4,9,59,27,72.1,190,202,638,920,492,0,4/12/2026 15:13
32092,4/4/2026 10:00,2026,4,4,10,0,27,72.2,193,204,655,926,498,0,4/12/2026 15:13
32093,4/4/2026 10:01,2026,4,4,10,1,27,72.1,181,192,627,930,498,0,4/12/2026 15:13
32094,4/4/2026 10:02,2026,4,4,10,2,27.1,72.1,189,199,644,920,509,0,4/12/2026 15:13
32095,4/4/2026 10:03,2026,4,4,10,3,27.1,72.1,190,200,637,911,501,0,4/12/2026 15:13
32096,4/4/2026 10:04,2026,4,4,10,4,27.1,72.2,178,188,631,976,447,0,4/12/2026 15:13
32097,4/4/2026 10:05,2026,4,4,10,5,27.1,72.2,175,184,573,923,531,0,4/12/2026 15:13
32098,4/4/2026 10:06,2026,4,4,10,6,27.1,72.1,185,197,630,899,497,0,4/12/2026 15:13
32099,4/4/2026 10:07,2026,4,4,10,7,27.2,71.8,191,202,662,902,478,0,4/12/2026 15:13
32100,4/4/2026 10:08,2026,4,4,10,8,27.2,72.1,184,194,640,904,518,0,4/12/2026 15:13
32101,4/4/2026 10:09,2026,4,4,10,9,27.1,72.3,177,187,641,833,497,0,4/12/2026 15:13
32102,4/4/2026 10:10,2026,4,4,10,10,27.1,71.7,187,197,635,714,489,0,4/12/2026 15:13
32103,4/4/2026 10:11,2026,4,4,10,11,27.2,71.7,194,206,635,900,496,0,4/12/2026 15:13
32104,4/4/2026 10:12,2026,4,4,10,12,27.2,72,181,192,629,920,474,0,4/12/2026 15:13
32105,4/4/2026 10:13,2026,4,4,10,13,27.2,72.1,179,189,643,816,473,0,4/12/2026 15:13
32106,4/4/2026 10:14,2026,4,4,10,14,27.1,72.2,182,192,598,919,443,0,4/12/2026 15:13
