reading_time,pm25,pm10,co,lpg,hydrogen,temperature,humidity,anomaly_score
2026-03-31 11:56:56,235.0,317.0,1.019,0.579,0.387,27.6,75.9,-0.5297741344115625
2026-03-27 12:16:14,214.0,442.0,0.789,0.488,0.37,27.1,81.6,-0.5297720759136366
2026-03-11 03:40:37,265.0,317.0,0.377,0.375,0.301,21.7,75.1,-0.5297682270340616
2026-03-09 05:20:00,199.0,215.0,0.335,0.369,0.243,22.8,78.9,-0.529761808875916
2026-03-13 10:03:02,500.0,600.0,0.865,0.455,0.314,27.1,76.6,-0.5297609418451967
2026-04-01 18:28:42,500.0,600.0,0.714,0.611,0.389,25.5,71.7,-0.5297586484463976
2026-03-09 04:52:47,215.0,234.0,0.372,0.301,0.271,22.4,78.9,-0.5297427895143907
2026-03-30 16:46:12,297.0,600.0,0.713,0.494,0.401,26.4,68.8,-0.5297266621182491
2026-03-11 02:01:14,86.0,96.0,0.364,0.37,0.298,21.4,73.6,-0.5297051738529762
2026-03-14 05:36:55,397.0,441.0,0.432,0.424,0.323,24.9,75.3,-0.5296955138973117
2026-03-29 10:15:19,500.0,600.0,0.789,0.521,0.387,26.3,75.4,-0.5296929065887279
2026-03-16 17:42:22,500.0,600.0,0.927,0.536,0.347,27.8,68.3,-0.5296921193320115
2026-03-09 11:45:42,366.0,600.0,0.636,0.467,0.295,26.6,73.7,-0.5296754256351757
2026-03-11 02:38:00,78.0,107.0,0.367,0.372,0.297,21.6,74.9,-0.5296681777755581
2026-03-29 08:45:54,500.0,600.0,0.844,0.509,0.392,25.8,74.5,-0.5296651215554967
2026-03-28 16:42:01,500.0,600.0,0.529,0.449,0.351,24.6,65.3,-0.5296604756372579
2026-03-29 08:40:22,500.0,600.0,0.889,0.512,0.382,25.7,74.8,-0.5296479515612055
2026-03-11 00:59:33,214.0,235.0,0.351,0.347,0.287,22.1,72.0,-0.5296446609569581
2026-04-01 19:02:31,500.0,600.0,0.577,0.468,0.384,24.5,70.0,-0.5296413282829072
2026-03-23 18:22:08,500.0,600.0,0.538,0.444,0.361,23.5,75.9,-0.5296384928789645
2026-03-14 05:09:25,396.0,440.0,0.453,0.411,0.31,24.1,77.5,-0.5296354269459786
2026-03-10 04:20:15,215.0,234.0,0.301,0.348,0.284,23.3,78.5,-0.5296333727816556
2026-03-09 04:38:44,194.0,215.0,0.326,0.374,0.268,22.1,78.4,-0.5296211845674986
2026-04-02 18:42:29,500.0,600.0,0.774,0.549,0.354,26.1,70.8,-0.5296202105641848
2026-03-13 10:48:24,500.0,600.0,0.687,0.424,0.279,27.6,75.7,-0.5296180159186841
2026-03-14 15:02:31,500.0,434.0,0.48,0.42,0.324,27.0,65.5,-0.5296147589830578
2026-03-16 05:14:48,462.0,513.0,0.485,0.421,0.334,23.5,74.2,-0.5296146764803548
2026-03-22 16:33:09,491.0,544.0,0.555,0.443,0.306,25.3,72.8,-0.5296062827348257
2026-03-20 05:00:35,497.0,548.0,0.492,0.447,0.297,24.8,72.8,-0.5295806250879038
2026-03-11 02:39:31,77.0,96.0,0.37,0.374,0.293,21.6,74.9,-0.5295698403210738
2026-03-13 10:35:22,500.0,600.0,0.807,0.49,0.311,27.3,76.3,-0.5295685567233571
2026-03-12 19:57:30,500.0,600.0,0.758,0.506,0.309,25.8,72.9,-0.5295672931648764
2026-03-29 10:39:52,500.0,600.0,0.78,0.53,0.38,26.3,75.9,-0.5295446707560203
2026-03-29 10:13:18,500.0,600.0,0.796,0.536,0.383,26.2,75.8,-0.5295446707560203
2026-03-29 10:30:21,500.0,600.0,0.785,0.533,0.385,26.4,75.5,-0.5295446707560203
2026-03-30 20:13:49,159.0,171.0,0.815,0.519,0.386,25.0,50.0,-0.5295281936152595
2026-03-18 16:07:18,500.0,600.0,0.45,0.394,0.346,27.0,61.5,-0.5294905683724855
2026-03-29 09:41:22,500.0,600.0,0.835,0.546,0.382,25.9,75.9,-0.529482615635244
2026-03-10 02:27:46,269.0,314.0,0.744,0.649,0.264,25.0,75.1,-0.5294804932959712
2026-03-20 13:39:02,500.0,600.0,0.505,0.394,0.318,27.0,66.5,-0.529479455759928
2026-04-04 15:24:06,229.0,246.0,0.35,0.456,0.372,28.3,57.0,-0.5294600789816243
2026-03-09 04:35:42,225.0,245.0,0.321,0.373,0.278,22.0,78.1,-0.5294451577423168
2026-03-11 02:44:03,73.0,90.0,0.372,0.37,0.294,21.6,75.1,-0.529426087021771
2026-04-04 04:25:43,304.0,339.0,0.491,0.463,0.393,24.0,73.8,-0.5293858064600326
2026-04-02 18:45:57,500.0,599.0,0.87,0.586,0.395,26.2,70.3,-0.5293666346612539
2026-03-29 10:03:11,500.0,600.0,0.723,0.482,0.381,26.2,75.2,-0.5293599159072115
2026-03-14 15:09:33,494.0,563.0,0.489,0.425,0.306,26.9,66.1,-0.5293515466017137
2026-03-29 09:27:11,500.0,600.0,0.835,0.542,0.373,26.0,75.0,-0.5293441219015605
2026-04-04 13:14:14,239.0,257.0,1.198,0.702,0.366,29.4,67.2,-0.5293415581800699
2026-03-18 14:56:52,497.0,583.0,0.501,0.451,0.348,28.1,57.1,-0.5293387042679851
2026-03-12 19:01:22,500.0,564.0,0.623,0.503,0.313,26.2,73.4,-0.5293376758594337
2026-03-11 04:40:33,114.0,182.0,0.398,0.372,0.3,22.5,79.1,-0.5293145943444049
2026-03-29 09:42:52,500.0,600.0,0.842,0.543,0.38,25.9,76.1,-0.5292907993736354
2026-03-11 01:49:39,93.0,108.0,0.37,0.377,0.291,21.4,73.6,-0.5292889583752045
2026-03-18 15:30:35,500.0,600.0,0.482,0.44,0.354,27.6,58.5,-0.5292719900270415
2026-03-14 12:23:58,500.0,600.0,0.836,0.504,0.324,28.1,74.2,-0.529264406900625
2026-03-27 10:46:53,324.0,585.0,0.639,0.461,0.364,26.5,72.9,-0.5292614230680177
2026-03-29 08:46:55,500.0,600.0,0.89,0.552,0.342,25.7,74.8,-0.5292600525640325
2026-03-11 03:57:14,121.0,153.0,0.381,0.372,0.294,21.2,77.3,-0.5292238104136838
2026-03-11 03:51:12,120.0,175.0,0.38,0.372,0.296,21.5,76.1,-0.529222203648001
2026-03-27 12:22:17,182.0,352.0,0.784,0.486,0.372,27.2,81.7,-0.5292133122876167
2026-03-20 13:39:32,500.0,600.0,0.405,0.462,0.342,27.0,66.5,-0.5292028639247743
2026-03-23 18:25:11,500.0,600.0,0.538,0.441,0.356,23.5,75.7,-0.5291932180818024
2026-03-29 08:23:48,500.0,600.0,0.907,0.568,0.374,25.8,73.4,-0.5291898170355526
2026-03-29 12:09:33,500.0,600.0,0.769,0.525,0.382,27.0,76.3,-0.5291689701853829
2026-03-17 03:56:27,392.0,435.0,0.447,0.417,0.333,22.3,68.0,-0.5291680524473481
2026-03-09 05:00:19,206.0,222.0,0.374,0.363,0.261,22.6,78.5,-0.529164685443671
2026-04-05 04:59:32,359.0,466.0,0.538,0.459,0.396,23.8,73.8,-0.5291619133863927
2026-03-14 13:22:43,479.0,600.0,0.66,0.459,0.303,28.7,69.4,-0.5291489497434566
2026-03-12 20:11:40,500.0,600.0,0.684,0.498,0.268,25.8,72.9,-0.5291406958051073
2026-03-29 10:21:20,500.0,600.0,0.786,0.55,0.375,26.3,75.5,-0.5291317464597606
2026-04-04 13:25:50,337.0,441.0,0.885,0.55,0.406,29.5,65.0,-0.5291182250078057
2026-03-09 04:43:45,202.0,222.0,0.332,0.338,0.272,22.2,78.7,-0.5291099609706387
2026-03-16 13:10:16,365.0,402.0,0.951,0.565,0.311,28.4,74.4,-0.5290953359694082
2026-03-11 04:12:22,113.0,143.0,0.378,0.372,0.294,21.4,78.7,-0.5290720239082954
2026-03-15 15:56:34,409.0,452.0,0.458,0.394,0.351,26.5,60.3,-0.5290613591073953
2026-03-10 15:30:20,500.0,600.0,0.388,0.365,0.297,26.0,68.8,-0.529055685762298
2026-03-17 04:57:04,440.0,539.0,0.555,0.408,0.34,23.5,75.0,-0.5290491347398294
2026-03-29 10:05:43,500.0,600.0,0.806,0.54,0.386,26.2,75.1,-0.5290359804687063
2026-03-29 10:38:22,500.0,600.0,0.785,0.529,0.366,26.3,75.6,-0.5290253742720956
2026-03-29 09:11:04,500.0,600.0,0.856,0.538,0.322,25.8,75.2,-0.529023354111499
2026-03-29 11:41:54,172.0,600.0,0.758,0.467,0.339,26.9,76.2,-0.5290146170762083
2026-03-10 01:40:31,313.0,377.0,0.77,0.524,0.257,24.9,76.9,-0.5289889153326529
2026-03-22 15:16:57,399.0,464.0,0.926,0.527,0.345,27.4,74.2,-0.5289869035420391
2026-03-15 07:36:12,426.0,471.0,0.578,0.41,0.32,26.5,63.2,-0.5289769405398308
2026-03-11 01:33:02,89.0,124.0,0.363,0.372,0.297,21.7,72.7,-0.5289747679038692
2026-03-25 12:18:36,116.0,123.0,0.824,0.504,0.352,25.0,50.0,-0.5289734390143312
2026-03-29 10:46:55,500.0,600.0,0.776,0.504,0.342,26.3,76.1,-0.5289709630213405
2026-03-16 17:43:22,500.0,600.0,0.747,0.474,0.295,27.7,66.6,-0.5289669717021224
2026-04-03 07:29:47,416.0,456.0,0.531,0.461,0.396,26.1,66.2,-0.5289666660358989
2026-03-29 21:58:05,182.0,195.0,0.736,0.477,0.406,25.0,50.0,-0.5289642620872301
2026-03-16 05:36:52,444.0,493.0,0.459,0.424,0.303,23.6,74.4,-0.5289456253406953
2026-03-11 01:43:37,86.0,111.0,0.363,0.37,0.297,21.6,72.9,-0.5289426238547146
2026-03-29 10:34:22,500.0,600.0,0.774,0.539,0.384,26.4,75.8,-0.5289333489136979
2026-03-13 09:50:30,500.0,600.0,0.789,0.508,0.312,27.3,75.2,-0.5289199451451082
2026-03-17 04:48:01,409.0,456.0,0.482,0.434,0.342,22.9,76.1,-0.5289118942578036
2026-03-16 18:16:40,500.0,600.0,0.695,0.508,0.339,27.4,64.6,-0.5288979652049772
2026-03-10 04:53:57,245.0,266.0,0.416,0.386,0.249,23.6,77.8,-0.528853544650224
2026-03-28 17:16:56,442.0,493.0,0.475,0.447,0.359,24.1,63.2,-0.5288468935885717
2026-03-30 04:29:12,158.0,168.0,0.555,0.46,0.376,25.0,50.0,-0.5288367047461413
2026-03-29 09:36:45,500.0,600.0,0.831,0.543,0.382,25.9,75.5,-0.5288196924855212
2026-04-02 18:37:14,500.0,600.0,0.834,0.575,0.394,26.2,71.6,-0.5288151584631346
2026-03-11 02:36:30,80.0,98.0,0.37,0.364,0.297,21.6,74.7,-0.5288135475004533
2026-03-12 19:25:45,500.0,600.0,0.747,0.488,0.23,26.1,73.1,-0.5288105612537285
2026-03-29 09:54:26,500.0,600.0,0.795,0.52,0.378,26.0,76.1,-0.5287938611481686
2026-03-14 13:27:14,468.0,600.0,0.662,0.459,0.317,28.8,69.7,-0.5287856362351544
2026-03-16 04:47:00,500.0,589.0,0.492,0.442,0.335,24.0,71.9,-0.5287806420454243
2026-03-28 17:17:26,387.0,432.0,0.472,0.444,0.368,24.1,62.8,-0.528780539739299
2026-03-11 16:54:14,500.0,600.0,0.45,0.4,0.276,25.6,70.6,-0.5287802904695806
2026-03-16 12:50:05,431.0,484.0,0.957,0.561,0.311,28.4,73.6,-0.5287531731146152
2026-03-16 12:53:07,409.0,459.0,0.97,0.56,0.342,28.4,73.8,-0.5287476039329775
2026-03-11 01:18:56,106.0,164.0,0.375,0.372,0.296,21.8,72.3,-0.5287459807204963
2026-03-11 01:25:29,92.0,123.0,0.371,0.369,0.292,21.7,72.6,-0.5287394139055305
2026-03-09 14:02:12,216.0,238.0,0.562,0.433,0.279,25.0,50.0,-0.5287358306354815
2026-03-29 10:07:14,500.0,600.0,0.779,0.533,0.373,26.2,75.0,-0.5287200687050464
2026-03-13 09:46:59,500.0,600.0,0.883,0.484,0.313,27.2,75.1,-0.5287177059320988
2026-03-28 15:06:15,58.0,63.0,0.455,0.45,0.363,26.7,54.8,-0.528716518644807
2026-03-29 12:17:35,500.0,600.0,0.733,0.525,0.389,27.9,73.2,-0.5287151486799724
2026-03-23 18:27:14,407.0,512.0,0.467,0.44,0.315,23.4,75.9,-0.5287078133849454
2026-03-10 21:57:01,238.0,1.0,0.467,0.378,0.286,25.5,71.6,-0.5286967392529389
2026-03-09 12:05:23,496.0,599.0,0.425,0.396,0.282,26.5,71.6,-0.5286958190394696
2026-03-30 05:17:14,194.0,209.0,0.558,0.461,0.379,25.0,50.0,-0.5286717068295673
2026-03-17 17:28:52,212.0,275.0,0.644,0.463,0.349,28.1,67.8,-0.5286651879524197
2026-03-17 11:32:47,252.0,600.0,0.724,0.488,0.349,27.9,70.5,-0.5286425435962754
2026-03-29 10:10:16,500.0,600.0,0.802,0.532,0.375,26.3,75.5,-0.5286381467203471
2026-03-24 12:57:11,362.0,540.0,0.946,0.535,0.367,27.4,73.5,-0.5286285466428498
2026-03-11 02:46:04,73.0,103.0,0.371,0.372,0.297,21.6,75.0,-0.5286151204615074
2026-03-14 13:04:36,500.0,600.0,0.869,0.501,0.328,28.7,72.2,-0.5286139783743261
2026-03-27 09:33:45,486.0,563.0,0.51,0.433,0.366,25.8,75.9,-0.5286119607989705
2026-03-14 12:09:56,500.0,562.0,0.863,0.513,0.329,28.1,71.4,-0.5286014064494828
2026-03-14 15:19:09,500.0,600.0,0.442,0.411,0.28,26.7,66.4,-0.5285952431123556
2026-03-29 10:59:58,500.0,600.0,0.785,0.524,0.374,26.4,76.3,-0.5285933871917103
2026-03-12 19:09:57,500.0,569.0,0.756,0.529,0.412,26.2,73.2,-0.5285701324497106
2026-03-11 01:59:44,89.0,106.0,0.366,0.368,0.299,21.5,73.7,-0.5285694136350078
2026-03-14 04:53:59,373.0,414.0,0.38,0.418,0.288,24.2,76.6,-0.5285692613562262
2026-03-09 06:07:35,200.0,215.0,0.372,0.374,0.276,23.6,76.2,-0.5285448392860518
2026-03-21 05:40:50,224.0,308.0,0.471,0.412,0.35,23.8,68.2,-0.5285427750757986
2026-04-02 18:43:57,500.0,596.0,0.847,0.596,0.394,26.2,70.7,-0.5285368123474048
2026-03-13 16:47:56,480.0,535.0,0.733,0.45,0.283,27.0,71.4,-0.5285367423563843
2026-03-11 01:44:07,89.0,115.0,0.367,0.369,0.297,21.6,73.0,-0.5285342113741553
2026-03-29 09:32:43,500.0,600.0,0.828,0.544,0.342,25.9,75.5,-0.5285295519776887
2026-03-10 00:52:21,163.0,177.0,0.336,0.378,0.249,22.5,77.7,-0.528513495353845
2026-03-13 14:45:26,307.0,600.0,0.574,0.461,0.306,27.8,68.1,-0.5285031884221845
2026-03-13 09:15:17,308.0,337.0,0.541,0.386,0.313,13.0,74.8,-0.5284723067835169
2026-03-16 05:16:19,450.0,498.0,0.473,0.416,0.347,23.4,74.4,-0.5284593367704705
2026-04-02 19:30:31,445.0,487.0,0.722,0.54,0.397,26.3,68.9,-0.5284545193098076
2026-03-11 01:25:59,94.0,127.0,0.372,0.366,0.296,21.7,72.6,-0.5284514777104757
2026-03-29 10:43:54,500.0,600.0,0.781,0.551,0.381,26.4,75.9,-0.5284257655184799
2026-03-16 13:16:18,362.0,404.0,1.082,0.549,0.351,28.3,74.9,-0.528425505825626
2026-03-29 10:35:22,500.0,600.0,0.703,0.529,0.381,26.3,75.8,-0.5283974666498296
2026-03-29 09:06:30,500.0,600.0,0.773,0.548,0.377,25.8,74.7,-0.5283954759537878
2026-03-11 01:57:43,97.0,108.0,0.366,0.371,0.295,21.4,73.6,-0.528391885611991
2026-03-29 10:49:55,500.0,600.0,0.754,0.529,0.38,26.4,76.1,-0.5283897167926855
2026-03-11 04:16:23,156.0,206.0,0.389,0.373,0.297,21.5,79.4,-0.5283855173143083
2026-03-29 12:14:34,500.0,600.0,0.732,0.517,0.392,27.6,73.0,-0.5283753404617324
2026-03-29 09:12:36,500.0,600.0,0.862,0.549,0.375,25.8,75.2,-0.5283717368916553
2026-03-09 02:55:48,201.0,219.0,0.403,0.363,0.258,22.7,70.8,-0.5283601533218439
2026-04-03 15:17:45,398.0,600.0,0.678,0.486,0.403,27.8,67.9,-0.5283539504195591
2026-03-09 04:49:15,214.0,232.0,0.344,0.374,0.239,22.3,79.1,-0.5283538579749388
2026-03-12 18:17:33,494.0,548.0,0.684,0.492,0.278,26.4,73.5,-0.5283519601416882
2026-03-23 18:24:11,500.0,600.0,0.529,0.43,0.357,23.5,75.7,-0.5283317021603374
2026-04-04 13:10:40,226.0,242.0,1.099,0.62,0.407,29.5,66.8,-0.5283237368521677
2026-03-29 12:07:03,500.0,600.0,0.768,0.526,0.333,27.1,76.2,-0.528321712241719
2026-03-29 09:40:21,500.0,600.0,0.829,0.544,0.376,25.9,75.8,-0.5283030799600756
2026-03-29 10:19:49,500.0,600.0,0.814,0.534,0.379,26.3,75.4,-0.5283004016527866
2026-03-10 01:43:32,326.0,402.0,0.697,0.479,0.284,25.0,77.1,-0.528283314848789
2026-03-29 10:15:49,500.0,600.0,0.753,0.535,0.342,26.2,75.6,-0.528278489065676
2026-03-31 12:33:21,223.0,246.0,0.963,0.556,0.391,27.8,76.0,-0.5282773319759214
2026-03-29 11:55:57,500.0,313.0,0.724,0.472,0.371,26.9,76.3,-0.5282642235277968
2026-03-11 02:37:00,79.0,112.0,0.367,0.369,0.296,21.6,74.7,-0.5282575876695991
2026-03-16 18:09:38,500.0,600.0,0.833,0.541,0.332,27.6,68.7,-0.5282549958383689
2026-03-12 17:58:24,500.0,586.0,0.782,0.508,0.311,26.6,73.5,-0.5282118682868185
2026-03-16 12:49:04,428.0,485.0,0.954,0.562,0.347,28.4,73.6,-0.5281605026212939
2026-03-27 08:36:16,434.0,486.0,0.507,0.442,0.325,25.1,83.2,-0.5281454067644972
2026-03-29 10:51:26,500.0,600.0,0.735,0.496,0.38,26.3,76.4,-0.5281371596888357
2026-03-17 05:18:19,384.0,428.0,0.469,0.396,0.344,23.8,76.8,-0.5281183407453522
2026-03-14 12:17:27,500.0,600.0,0.764,0.513,0.289,28.1,73.1,-0.5281093742590347
2026-03-24 12:58:11,360.0,537.0,0.803,0.535,0.366,27.4,73.7,-0.5281011371047724
2026-04-03 15:30:21,379.0,592.0,0.684,0.484,0.39,28.0,66.9,-0.5280925767973894
2026-03-11 01:58:43,98.0,135.0,0.376,0.37,0.297,21.4,73.7,-0.5280888497270817
2026-03-12 20:26:16,500.0,572.0,0.569,0.48,0.28,25.7,72.8,-0.5280845883408744
2026-03-13 20:33:23,311.0,593.0,0.861,0.517,0.318,26.7,72.7,-0.5280827742503763
2026-03-14 13:23:14,443.0,600.0,0.654,0.401,0.323,28.7,68.5,-0.5280827030290313
2026-03-25 18:30:38,500.0,600.0,0.531,0.402,0.361,24.0,68.6,-0.5280708277869384
2026-03-29 09:34:14,500.0,600.0,0.82,0.544,0.383,25.9,75.4,-0.5280068694786499
2026-03-29 09:22:40,500.0,600.0,0.841,0.543,0.381,25.8,75.6,-0.5280044885277033
2026-03-29 10:57:57,500.0,600.0,0.771,0.529,0.381,26.5,76.3,-0.5279914707650143
2026-03-29 11:09:03,500.0,600.0,0.76,0.529,0.38,26.4,76.6,-0.5279789978965604
2026-03-18 15:42:38,500.0,600.0,0.538,0.46,0.322,27.4,59.1,-0.5279428898870169
2026-03-09 12:07:24,494.0,600.0,0.469,0.395,0.277,26.5,72.1,-0.5279366690231948
2026-03-12 19:49:57,500.0,600.0,0.726,0.498,0.277,25.8,72.9,-0.5279364724371534
2026-03-11 04:43:04,129.0,206.0,0.392,0.373,0.297,22.5,79.4,-0.5279299780274936
2026-03-10 15:28:18,500.0,568.0,0.403,0.385,0.291,26.0,68.6,-0.5279144729554229
2026-03-11 01:41:06,84.0,117.0,0.364,0.369,0.298,21.7,72.9,-0.5279119605873591
2026-03-19 03:50:57,213.0,228.0,0.815,0.523,0.353,25.0,50.0,-0.5279114681351657
2026-03-15 15:28:28,407.0,446.0,0.401,0.429,0.329,27.7,58.9,-0.5279079585141421
2026-03-10 15:27:47,500.0,600.0,0.425,0.392,0.288,26.0,68.6,-0.5279073222629637
2026-03-29 12:06:03,500.0,600.0,0.765,0.523,0.373,27.0,76.3,-0.5279057946160388
2026-03-10 01:49:06,340.0,409.0,0.807,0.557,0.287,24.9,77.3,-0.5279057794134557
2026-03-13 06:35:29,464.0,514.0,0.456,0.411,0.305,25.5,71.7,-0.5279013255053708
2026-03-29 10:22:20,500.0,600.0,0.789,0.518,0.384,26.3,75.6,-0.5278834979380851
2026-03-29 08:47:55,500.0,600.0,0.861,0.547,0.384,25.9,74.1,-0.5278779740652728
2026-03-25 17:57:18,500.0,600.0,0.491,0.45,0.358,24.3,68.2,-0.5278754301585806
2026-03-25 17:47:41,500.0,579.0,0.541,0.492,0.364,24.5,68.3,-0.5278616671938665
2026-03-10 00:56:21,171.0,183.0,0.356,0.308,0.284,22.4,77.8,-0.5278430577203184
2026-03-11 01:55:43,94.0,124.0,0.364,0.368,0.295,21.4,73.7,-0.5278212654194746
2026-03-11 01:58:13,101.0,123.0,0.375,0.372,0.298,21.4,73.6,-0.5278163330660026
2026-03-11 02:47:35,71.0,93.0,0.371,0.374,0.296,21.7,74.8,-0.5277943886017253
2026-03-14 17:05:05,500.0,456.0,0.546,0.449,0.321,27.4,69.1,-0.5277697039481686
2026-03-12 19:03:23,500.0,570.0,0.76,0.491,0.309,26.2,73.2,-0.5277554134240643
2026-03-17 03:57:58,395.0,435.0,0.451,0.414,0.338,22.1,68.7,-0.527742434599299
2026-03-28 14:43:05,76.0,82.0,0.463,0.45,0.379,27.1,53.4,-0.5277070498717612
2026-03-29 10:39:22,500.0,600.0,0.778,0.532,0.381,26.3,76.0,-0.5276910846874026
2026-03-29 10:42:54,500.0,600.0,0.774,0.534,0.381,26.4,75.8,-0.5276910846874026
2026-03-12 19:53:29,500.0,600.0,0.652,0.506,0.303,25.9,72.9,-0.5276904633913906
2026-03-24 12:42:06,500.0,600.0,0.735,0.494,0.36,27.6,71.4,-0.5276894680190837
2026-03-15 17:20:07,411.0,460.0,0.465,0.382,0.284,27.5,64.5,-0.5276887780755096
2026-03-29 10:57:27,500.0,600.0,0.756,0.531,0.385,26.4,76.4,-0.5276748541429912
2026-03-29 09:42:22,500.0,600.0,0.825,0.489,0.371,25.9,76.2,-0.5276608120282018
2026-03-29 09:22:08,500.0,600.0,0.849,0.544,0.379,25.8,75.5,-0.5276473687412723
2026-03-09 04:59:19,194.0,211.0,0.417,0.336,0.219,22.5,78.7,-0.527641983779511
2026-03-28 16:47:04,293.0,330.0,0.534,0.45,0.374,24.5,66.0,-0.52764009806422
2026-04-02 18:16:28,500.0,600.0,0.561,0.425,0.392,24.9,68.0,-0.5276366106754787
2026-03-11 01:31:01,90.0,118.0,0.365,0.367,0.293,21.7,72.5,-0.5276313626573647
2026-04-02 04:25:44,109.0,258.0,0.531,0.436,0.387,23.8,73.5,-0.5276262366118233
2026-03-10 02:21:45,285.0,319.0,0.825,0.545,0.275,25.0,75.1,-0.5276146699462406
2026-03-25 18:03:55,500.0,600.0,0.57,0.448,0.309,24.3,67.4,-0.5276145738455023
2026-03-11 01:32:02,85.0,118.0,0.365,0.365,0.296,21.7,72.6,-0.5275956783655457
2026-03-29 08:55:58,500.0,600.0,0.789,0.59,0.38,25.8,74.5,-0.5275735663518125
2026-03-09 04:51:17,207.0,226.0,0.316,0.372,0.244,22.4,78.7,-0.5275698514902568
2026-03-29 10:13:49,500.0,600.0,0.795,0.533,0.367,26.2,75.5,-0.5275662269506486
2026-03-16 12:51:05,422.0,473.0,0.97,0.559,0.346,28.4,73.7,-0.52755661292509
2026-03-19 17:58:19,500.0,600.0,0.513,0.45,0.449,25.9,72.4,-0.5275552395308585
2026-03-14 13:06:37,500.0,600.0,0.703,0.475,0.33,28.7,70.9,-0.5275462220191561
2026-03-29 10:38:52,500.0,600.0,0.781,0.521,0.379,26.4,75.9,-0.5275264599845447
2026-03-29 10:16:49,500.0,600.0,0.796,0.519,0.38,26.2,75.7,-0.5275264599845447
2026-03-15 15:31:29,414.0,327.0,0.483,0.382,0.332,27.5,59.0,-0.5275211789619554
2026-03-10 15:31:51,458.0,508.0,0.421,0.396,0.284,26.0,68.3,-0.5275129820596602
2026-03-17 04:42:56,386.0,431.0,0.483,0.432,0.338,22.8,76.5,-0.5275078769697729
2026-03-11 04:15:53,147.0,187.0,0.389,0.372,0.296,21.5,79.3,-0.5275077168203234
2026-03-29 09:35:15,500.0,600.0,0.836,0.553,0.381,25.9,75.5,-0.5275032700652971
2026-03-29 12:07:33,500.0,600.0,0.761,0.522,0.327,27.2,76.3,-0.5274707390989681
2026-03-20 01:10:38,125.0,135.0,0.505,0.447,0.302,25.0,50.0,-0.5274317690185162
2026-04-03 15:19:16,396.0,600.0,0.612,0.425,0.4,27.8,67.5,-0.527416213300533
2026-03-11 04:33:00,115.0,180.0,0.372,0.375,0.301,22.3,79.7,-0.5274160194556271
2026-03-27 08:23:34,243.0,302.0,0.565,0.442,0.367,24.6,94.5,-0.5274044899698673
2026-03-25 18:44:48,500.0,578.0,0.569,0.413,0.425,24.7,69.3,-0.5273987291612873
2026-04-01 18:47:37,500.0,600.0,0.592,0.47,0.458,24.9,69.2,-0.5273909695936249
2026-03-18 22:07:53,119.0,128.0,0.637,0.425,0.351,25.0,50.0,-0.5273659023074633
2026-03-16 12:54:08,411.0,460.0,0.868,0.54,0.315,28.4,73.7,-0.5273593480935136
2026-03-16 05:38:22,415.0,463.0,0.467,0.376,0.351,23.6,74.0,-0.5273323614799807
2026-03-09 03:01:24,211.0,228.0,0.35,0.367,0.248,22.1,73.3,-0.5273082833215669
2026-03-12 10:56:10,418.0,465.0,0.869,0.413,0.275,26.7,75.0,-0.5272981582566026
2026-03-29 09:45:52,500.0,600.0,0.822,0.561,0.351,26.0,75.7,-0.5272964673468704
2026-04-01 17:21:30,417.0,452.0,0.907,0.488,0.391,27.2,68.7,-0.5272947385999431
2026-03-10 02:10:13,293.0,329.0,0.753,0.555,0.259,25.0,75.4,-0.527290081652161
2026-03-13 10:39:22,500.0,600.0,0.821,0.447,0.323,27.4,77.2,-0.5272767659348052
2026-03-29 10:14:49,500.0,600.0,0.776,0.523,0.384,26.3,75.4,-0.527260187149958
2026-03-09 04:22:33,144.0,215.0,0.363,0.363,0.278,22.5,76.4,-0.5272365692195069
2026-03-24 16:40:58,155.0,168.0,0.8,0.537,0.368,25.0,50.0,-0.5272294375050038
2026-03-15 11:56:09,188.0,206.0,0.563,0.486,0.338,25.0,50.0,-0.527218703327725
2026-03-29 12:00:59,500.0,600.0,0.778,0.513,0.382,27.0,76.2,-0.5272024126206845
2026-03-13 09:47:29,500.0,600.0,0.675,0.489,0.313,27.2,73.7,-0.5271961131261454
2026-03-11 01:40:35,93.0,114.0,0.372,0.369,0.296,21.7,72.8,-0.5271947457512012
2026-03-25 16:39:38,500.0,600.0,0.491,0.403,0.326,24.7,68.6,-0.527194545355039
2026-03-29 10:19:19,500.0,600.0,0.795,0.538,0.376,26.2,75.6,-0.5271876282678181
2026-03-29 10:50:25,500.0,600.0,0.774,0.529,0.369,26.3,76.2,-0.5271736059174145
2026-03-24 13:12:22,306.0,452.0,0.937,0.532,0.359,27.4,74.1,-0.5271487660055251
2026-03-11 04:14:53,128.0,152.0,0.396,0.375,0.297,21.5,79.3,-0.5271426710975363
2026-03-22 18:09:24,280.0,309.0,0.74,0.485,0.381,25.0,50.0,-0.5271211289693354
2026-03-16 20:50:21,489.0,544.0,0.712,0.496,0.375,26.7,67.6,-0.5271207662544741
2026-03-11 01:35:03,89.0,133.0,0.357,0.37,0.298,21.8,72.4,-0.5271024253872924
2026-03-09 12:04:53,491.0,600.0,0.463,0.377,0.284,26.4,71.7,-0.5270991757231918
2026-03-10 04:11:12,195.0,215.0,0.315,0.356,0.277,23.4,78.4,-0.5270780778738696
